line: 0; - real tweet; 81.822115% confidence 
line: 7904; - fake tweet; 92.979079% confidence 
line: 7911; - fake tweet; 50.951552% confidence 
line: 7917; - fake tweet; 99.453437% confidence 
line: 7919; - fake tweet; 90.645361% confidence 
line: 7920; - real tweet; 99.972683% confidence 
line: 7921; - real tweet; 99.972886% confidence 
line: 7922; - fake tweet; 93.889719% confidence 
line: 7925; - real tweet; 99.961227% confidence 
line: 7927; - real tweet; 66.718286% confidence 
line: 7928; - fake tweet; 98.380858% confidence 
line: 7931; - fake tweet; 90.645361% confidence 
line: 7942; - fake tweet; 99.533021% confidence 
line: 7946; - fake tweet; 90.645361% confidence 
line: 7947; - fake tweet; 90.645361% confidence 
line: 7948; - fake tweet; 60.339630% confidence 
line: 7951; - fake tweet; 83.538836% confidence 
line: 7956; - fake tweet; 97.462374% confidence 
line: 7961; - real tweet; 99.956721% confidence 
line: 7964; - real tweet; 99.764246% confidence 
line: 7966; - real tweet; 99.956721% confidence 
line: 7967; - fake tweet; 96.603876% confidence 
line: 7974; - real tweet; 99.971873% confidence 
line: 7975; - fake tweet; 86.250776% confidence 
line: 7979; - real tweet; 99.971873% confidence 
line: 7985; - real tweet; 99.968374% confidence 
line: 7986; - fake tweet; 95.808184% confidence 
line: 7993; - real tweet; 85.824960% confidence 
line: 7995; - real tweet; 99.910861% confidence 
line: 7997; - fake tweet; 85.523236% confidence 
line: 7998; - real tweet; 99.971873% confidence 
line: 8004; - real tweet; 99.971873% confidence 
line: 8007; - real tweet; 99.971873% confidence 
line: 8011; - fake tweet; 97.114581% confidence 
line: 8014; - real tweet; 99.523818% confidence 
line: 8022; - fake tweet; 95.147228% confidence 
line: 8027; - fake tweet; 89.096344% confidence 
line: 8033; - real tweet; 99.669504% confidence 
line: 8041; - fake tweet; 95.147228% confidence 
line: 8042; - real tweet; 99.702954% confidence 
line: 8046; - fake tweet; 90.645361% confidence 
line: 8048; - fake tweet; 94.170409% confidence 
line: 8050; - real tweet; 99.702954% confidence 
line: 8051; - fake tweet; 84.923625% confidence 
line: 8052; - fake tweet; 91.992033% confidence 
line: 8053; - real tweet; 99.669504% confidence 
line: 8054; - real tweet; 69.677192% confidence 
line: 8059; - fake tweet; 58.913237% confidence 
line: 8063; - real tweet; 82.599640% confidence 
line: 8072; - fake tweet; 89.303356% confidence 
line: 8075; - fake tweet; 99.375796% confidence 
line: 8076; - fake tweet; 98.984408% confidence 
line: 8077; - real tweet; 99.816245% confidence 
line: 8078; - fake tweet; 93.515462% confidence 
line: 8080; - fake tweet; 93.736064% confidence 
line: 8082; - fake tweet; 92.616725% confidence 
line: 8086; - fake tweet; 90.645361% confidence 
line: 8090; - real tweet; 92.239004% confidence 
line: 8092; - fake tweet; 97.524571% confidence 
line: 8093; - real tweet; 63.913488% confidence 
line: 8099; - real tweet; 98.736644% confidence 
line: 8104; - real tweet; 86.968380% confidence 
line: 8107; - fake tweet; 79.238808% confidence 
line: 8108; - fake tweet; 99.612433% confidence 
line: 8114; - fake tweet; 80.204195% confidence 
line: 8115; - real tweet; 64.327317% confidence 
line: 8117; - fake tweet; 90.645361% confidence 
line: 8123; - fake tweet; 90.645361% confidence 
line: 8124; - real tweet; 97.599924% confidence 
line: 8127; - real tweet; 99.842727% confidence 
line: 8132; - fake tweet; 87.482268% confidence 
line: 8134; - real tweet; 98.909074% confidence 
line: 8139; - fake tweet; 93.039811% confidence 
line: 8145; - fake tweet; 90.645361% confidence 
line: 8148; - fake tweet; 86.777782% confidence 
line: 8151; - real tweet; 99.974698% confidence 
line: 8152; - real tweet; 99.987411% confidence 
line: 8153; - fake tweet; 80.204195% confidence 
line: 8157; - fake tweet; 73.952979% confidence 
line: 8160; - real tweet; 99.984574% confidence 
line: 8166; - real tweet; 99.983990% confidence 
line: 8167; - real tweet; 99.974698% confidence 
line: 8173; - fake tweet; 90.645361% confidence 
line: 8174; - fake tweet; 95.670170% confidence 
line: 8178; - real tweet; 99.988890% confidence 
line: 8179; - real tweet; 92.706829% confidence 
line: 8185; - real tweet; 96.252066% confidence 
line: 8186; - fake tweet; 94.568127% confidence 
line: 8192; - fake tweet; 92.979079% confidence 
line: 8193; - fake tweet; 93.039811% confidence 
line: 8194; - fake tweet; 90.645361% confidence 
line: 8197; - fake tweet; 99.560094% confidence 
line: 8198; - fake tweet; 99.821126% confidence 
line: 8199; - fake tweet; 99.560094% confidence 
line: 8200; - fake tweet; 87.260234% confidence 
line: 8206; - fake tweet; 84.587294% confidence 
line: 8207; - fake tweet; 84.587294% confidence 
line: 8220; - fake tweet; 94.255686% confidence 
line: 8222; - fake tweet; 99.478638% confidence 
line: 8227; - fake tweet; 98.296702% confidence 
line: 8228; - fake tweet; 97.861868% confidence 
line: 8229; - fake tweet; 87.511158% confidence 
line: 8230; - real tweet; 77.399242% confidence 
line: 8233; - real tweet; 87.728363% confidence 
line: 8248; - real tweet; 58.218306% confidence 
line: 8249; - real tweet; 99.253440% confidence 
line: 8255; - fake tweet; 98.326403% confidence 
line: 8260; - real tweet; 99.253440% confidence 
line: 8263; - fake tweet; 98.156059% confidence 
line: 8265; - real tweet; 90.059525% confidence 
line: 8268; - fake tweet; 93.982106% confidence 
line: 8269; - fake tweet; 73.451334% confidence 
line: 8272; - real tweet; 66.507161% confidence 
line: 8273; - fake tweet; 66.220683% confidence 
line: 8275; - fake tweet; 93.804342% confidence 
line: 8277; - fake tweet; 94.804794% confidence 
line: 8281; - fake tweet; 90.645361% confidence 
line: 8282; - fake tweet; 58.555573% confidence 
line: 8290; - real tweet; 79.826331% confidence 
line: 8293; - real tweet; 97.178531% confidence 
line: 8299; - fake tweet; 79.820198% confidence 
line: 8302; - fake tweet; 77.998918% confidence 
line: 8303; - fake tweet; 77.998918% confidence 
line: 8305; - fake tweet; 85.698861% confidence 
line: 8306; - fake tweet; 96.381384% confidence 
line: 8307; - fake tweet; 94.432944% confidence 
line: 8308; - fake tweet; 77.998918% confidence 
line: 8313; - fake tweet; 83.572608% confidence 
line: 8316; - fake tweet; 77.998918% confidence 
line: 8319; - fake tweet; 98.305202% confidence 
line: 8322; - fake tweet; 96.769059% confidence 
line: 8323; - real tweet; 50.286698% confidence 
line: 8325; - fake tweet; 87.885189% confidence 
line: 8326; - fake tweet; 89.341760% confidence 
line: 8327; - fake tweet; 98.049760% confidence 
line: 8328; - fake tweet; 71.550268% confidence 
line: 8331; - fake tweet; 77.998918% confidence 
line: 8333; - real tweet; 97.926271% confidence 
line: 8336; - fake tweet; 77.998918% confidence 
line: 8338; - fake tweet; 77.998918% confidence 
line: 8340; - fake tweet; 94.432944% confidence 
line: 8342; - fake tweet; 99.990797% confidence 
line: 8343; - fake tweet; 90.645361% confidence 
line: 8353; - fake tweet; 99.900478% confidence 
line: 8354; - fake tweet; 98.486739% confidence 
line: 8357; - fake tweet; 99.958557% confidence 
line: 8358; - fake tweet; 99.567574% confidence 
line: 8359; - fake tweet; 95.863748% confidence 
line: 8373; - fake tweet; 95.402521% confidence 
line: 8376; - fake tweet; 99.955529% confidence 
line: 8379; - fake tweet; 98.348480% confidence 
line: 8380; - fake tweet; 98.827994% confidence 
line: 8381; - fake tweet; 93.515462% confidence 
line: 8384; - fake tweet; 73.395294% confidence 
line: 8395; - real tweet; 99.230593% confidence 
line: 8398; - real tweet; 99.230593% confidence 
line: 8403; - fake tweet; 82.268828% confidence 
line: 8407; - real tweet; 99.230593% confidence 
line: 8413; - real tweet; 99.230593% confidence 
line: 8417; - real tweet; 99.230593% confidence 
line: 8420; - real tweet; 99.230593% confidence 
line: 8421; - fake tweet; 93.039811% confidence 
line: 8424; - real tweet; 99.230593% confidence 
line: 8426; - real tweet; 99.230593% confidence 
line: 8427; - real tweet; 99.230593% confidence 
line: 8438; - real tweet; 99.230593% confidence 
line: 8439; - fake tweet; 99.831223% confidence 
line: 8442; - fake tweet; 99.609035% confidence 
line: 8449; - fake tweet; 98.089600% confidence 
line: 8456; - fake tweet; 99.318200% confidence 
line: 8460; - fake tweet; 94.568127% confidence 
line: 8462; - fake tweet; 98.262906% confidence 
line: 8465; - fake tweet; 79.701453% confidence 
line: 8466; - fake tweet; 94.091254% confidence 
line: 8467; - fake tweet; 94.896019% confidence 
line: 8469; - fake tweet; 98.933828% confidence 
line: 8470; - fake tweet; 98.254919% confidence 
line: 8474; - fake tweet; 95.731014% confidence 
line: 8479; - fake tweet; 99.512899% confidence 
line: 8481; - fake tweet; 97.387785% confidence 
line: 8482; - fake tweet; 92.680943% confidence 
line: 8485; - fake tweet; 99.530542% confidence 
line: 8488; - fake tweet; 89.753866% confidence 
line: 8492; - fake tweet; 88.061637% confidence 
line: 8493; - fake tweet; 93.889320% confidence 
line: 8495; - fake tweet; 95.303082% confidence 
line: 8499; - fake tweet; 94.468772% confidence 
line: 8501; - fake tweet; 98.564065% confidence 
line: 8519; - fake tweet; 99.931931% confidence 
line: 8521; - fake tweet; 98.626781% confidence 
line: 8525; - real tweet; 59.471285% confidence 
line: 8527; - fake tweet; 95.977366% confidence 
line: 8529; - fake tweet; 98.223639% confidence 
line: 8532; - fake tweet; 86.692041% confidence 
line: 8534; - fake tweet; 99.594045% confidence 
line: 8535; - fake tweet; 93.800575% confidence 
line: 8537; - fake tweet; 98.588449% confidence 
line: 8544; - fake tweet; 97.373611% confidence 
line: 8548; - fake tweet; 98.411119% confidence 
line: 8549; - fake tweet; 95.910031% confidence 
line: 8552; - fake tweet; 99.561262% confidence 
line: 8554; - fake tweet; 97.757167% confidence 
line: 8563; - fake tweet; 98.525840% confidence 
line: 8564; - fake tweet; 99.834454% confidence 
line: 8565; - fake tweet; 97.932076% confidence 
line: 8566; - fake tweet; 99.918133% confidence 
line: 8568; - fake tweet; 97.653073% confidence 
line: 8569; - fake tweet; 90.645361% confidence 
line: 8573; - fake tweet; 97.932076% confidence 
line: 8583; - fake tweet; 98.422825% confidence 
line: 8588; - fake tweet; 98.937756% confidence 
line: 8590; - fake tweet; 90.350795% confidence 
line: 8592; - fake tweet; 84.855759% confidence 
line: 8593; - fake tweet; 98.905855% confidence 
line: 8594; - real tweet; 98.825049% confidence 
line: 8597; - fake tweet; 94.478041% confidence 
line: 8600; - real tweet; 97.836417% confidence 
line: 8601; - fake tweet; 92.680943% confidence 
line: 8602; - fake tweet; 62.082177% confidence 
line: 8603; - fake tweet; 94.556296% confidence 
line: 8604; - fake tweet; 71.715647% confidence 
line: 8605; - real tweet; 61.375940% confidence 
line: 8611; - fake tweet; 65.884775% confidence 
line: 8614; - fake tweet; 90.514982% confidence 
line: 8616; - real tweet; 97.418761% confidence 
line: 8617; - real tweet; 66.013110% confidence 
line: 8619; - real tweet; 99.976748% confidence 
line: 8626; - fake tweet; 90.645361% confidence 
line: 8629; - fake tweet; 98.242581% confidence 
line: 8630; - fake tweet; 96.359169% confidence 
line: 8632; - fake tweet; 95.323598% confidence 
line: 8634; - real tweet; 94.633514% confidence 
line: 8641; - fake tweet; 90.645361% confidence 
line: 8645; - real tweet; 85.543561% confidence 
line: 8649; - fake tweet; 88.264382% confidence 
line: 8652; - real tweet; 99.870241% confidence 
line: 8666; - real tweet; 99.461210% confidence 
line: 8671; - fake tweet; 73.648900% confidence 
line: 8672; - real tweet; 99.462646% confidence 
line: 8675; - fake tweet; 90.645361% confidence 
line: 8678; - fake tweet; 85.523236% confidence 
line: 8679; - real tweet; 99.958616% confidence 
line: 8682; - real tweet; 53.662258% confidence 
line: 8687; - real tweet; 99.874794% confidence 
line: 8701; - fake tweet; 93.399036% confidence 
line: 8703; - fake tweet; 99.882597% confidence 
line: 8707; - fake tweet; 92.231214% confidence 
line: 8713; - fake tweet; 91.112071% confidence 
line: 8716; - fake tweet; 99.447787% confidence 
line: 8719; - fake tweet; 97.850293% confidence 
line: 8725; - fake tweet; 87.391359% confidence 
line: 8730; - fake tweet; 95.863748% confidence 
line: 8731; - fake tweet; 87.662041% confidence 
line: 8748; - fake tweet; 73.952979% confidence 
line: 8749; - fake tweet; 99.743503% confidence 
line: 8756; - fake tweet; 79.777485% confidence 
line: 8764; - fake tweet; 98.485363% confidence 
line: 8765; - fake tweet; 99.189693% confidence 
line: 8769; - fake tweet; 63.747025% confidence 
line: 8771; - fake tweet; 99.189693% confidence 
line: 8772; - fake tweet; 99.956566% confidence 
line: 8773; - fake tweet; 99.321705% confidence 
line: 8779; - fake tweet; 99.552709% confidence 
line: 8792; - fake tweet; 61.700714% confidence 
line: 8794; - fake tweet; 98.239362% confidence 
line: 8796; - fake tweet; 90.645361% confidence 
line: 8798; - fake tweet; 96.747375% confidence 
line: 8803; - fake tweet; 90.415227% confidence 
line: 8807; - fake tweet; 89.799428% confidence 
line: 8809; - fake tweet; 99.749207% confidence 
line: 8811; - fake tweet; 90.645361% confidence 
line: 8813; - fake tweet; 97.921979% confidence 
line: 8814; - fake tweet; 99.488527% confidence 
line: 8818; - real tweet; 86.953431% confidence 
line: 8819; - fake tweet; 90.076286% confidence 
line: 8820; - real tweet; 82.655519% confidence 
line: 8821; - fake tweet; 96.223956% confidence 
line: 8822; - fake tweet; 98.995996% confidence 
line: 8824; - fake tweet; 97.574085% confidence 
line: 8826; - fake tweet; 96.205682% confidence 
line: 8827; - fake tweet; 76.040667% confidence 
line: 8828; - fake tweet; 90.645361% confidence 
line: 8833; - fake tweet; 95.630902% confidence 
line: 8834; - fake tweet; 96.378773% confidence 
line: 8845; - fake tweet; 94.005239% confidence 
line: 8847; - fake tweet; 89.334893% confidence 
line: 8849; - fake tweet; 98.347843% confidence 
line: 8861; - fake tweet; 94.864178% confidence 
line: 8867; - fake tweet; 95.878309% confidence 
line: 8868; - fake tweet; 77.222353% confidence 
line: 8870; - fake tweet; 91.267526% confidence 
line: 8873; - fake tweet; 89.225477% confidence 
line: 8874; - fake tweet; 98.838192% confidence 
line: 8876; - fake tweet; 98.214680% confidence 
line: 8877; - fake tweet; 96.311373% confidence 
line: 8879; - fake tweet; 77.222353% confidence 
line: 8882; - fake tweet; 92.697436% confidence 
line: 8884; - fake tweet; 99.508899% confidence 
line: 8889; - fake tweet; 96.612638% confidence 
line: 8891; - fake tweet; 89.774841% confidence 
line: 8894; - real tweet; 97.146958% confidence 
line: 8895; - fake tweet; 95.319468% confidence 
line: 8897; - fake tweet; 85.523236% confidence 
line: 8898; - real tweet; 92.240232% confidence 
line: 8901; - fake tweet; 85.523236% confidence 
line: 8904; - fake tweet; 90.645361% confidence 
line: 8909; - fake tweet; 71.715647% confidence 
line: 8910; - fake tweet; 61.389107% confidence 
line: 8911; - fake tweet; 90.645361% confidence 
line: 8915; - fake tweet; 79.649758% confidence 
line: 8917; - fake tweet; 89.419800% confidence 
line: 8918; - fake tweet; 90.645361% confidence 
line: 8919; - fake tweet; 97.258222% confidence 
line: 8922; - real tweet; 57.394421% confidence 
line: 8925; - real tweet; 60.029739% confidence 
line: 8928; - fake tweet; 95.799273% confidence 
line: 8929; - fake tweet; 81.072575% confidence 
line: 8930; - real tweet; 98.185074% confidence 
line: 8932; - fake tweet; 88.852519% confidence 
line: 8937; - real tweet; 80.702490% confidence 
line: 8940; - real tweet; 89.594626% confidence 
line: 8943; - fake tweet; 99.215770% confidence 
line: 8950; - fake tweet; 93.978673% confidence 
line: 8951; - real tweet; 89.570129% confidence 
line: 8954; - fake tweet; 99.017662% confidence 
line: 8958; - fake tweet; 90.645361% confidence 
line: 8960; - fake tweet; 93.039811% confidence 
line: 8964; - real tweet; 64.867300% confidence 
line: 8975; - fake tweet; 95.588821% confidence 
line: 8977; - real tweet; 77.422595% confidence 
line: 8981; - fake tweet; 92.559659% confidence 
line: 8982; - fake tweet; 67.014718% confidence 
line: 8984; - fake tweet; 79.239452% confidence 
line: 8988; - fake tweet; 93.414104% confidence 
line: 8990; - fake tweet; 87.346923% confidence 
line: 8991; - fake tweet; 92.088139% confidence 
line: 8995; - fake tweet; 80.740023% confidence 
line: 8997; - fake tweet; 83.020014% confidence 
line: 9003; - fake tweet; 96.319389% confidence 
line: 9004; - fake tweet; 63.477814% confidence 
line: 9010; - fake tweet; 71.710318% confidence 
line: 9011; - fake tweet; 70.968992% confidence 
line: 9013; - fake tweet; 96.673799% confidence 
line: 9014; - fake tweet; 99.685162% confidence 
line: 9015; - fake tweet; 99.411482% confidence 
line: 9017; - fake tweet; 98.151153% confidence 
line: 9019; - real tweet; 53.662258% confidence 
line: 9021; - real tweet; 71.628141% confidence 
line: 9024; - fake tweet; 98.112398% confidence 
line: 9032; - fake tweet; 98.386532% confidence 
line: 9035; - fake tweet; 89.343834% confidence 
line: 9036; - fake tweet; 63.051820% confidence 
line: 9037; - fake tweet; 94.330746% confidence 
line: 9043; - fake tweet; 97.366333% confidence 
line: 9046; - real tweet; 99.966550% confidence 
line: 9048; - real tweet; 99.828374% confidence 
line: 9049; - fake tweet; 90.645361% confidence 
line: 9050; - real tweet; 99.964297% confidence 
line: 9056; - fake tweet; 56.151903% confidence 
line: 9063; - fake tweet; 95.605737% confidence 
line: 9065; - real tweet; 99.891019% confidence 
line: 9066; - real tweet; 99.828374% confidence 
line: 9068; - fake tweet; 97.666413% confidence 
line: 9069; - fake tweet; 61.018717% confidence 
line: 9070; - fake tweet; 80.204195% confidence 
line: 9073; - real tweet; 99.776876% confidence 
line: 9076; - real tweet; 99.832636% confidence 
line: 9091; - fake tweet; 90.645361% confidence 
line: 9092; - real tweet; 50.086296% confidence 
line: 9104; - real tweet; 99.988985% confidence 
line: 9105; - real tweet; 99.989080% confidence 
line: 9108; - real tweet; 99.989080% confidence 
line: 9111; - real tweet; 99.989080% confidence 
line: 9115; - fake tweet; 85.523236% confidence 
line: 9117; - real tweet; 99.988985% confidence 
line: 9122; - real tweet; 99.988985% confidence 
line: 9125; - real tweet; 99.990404% confidence 
line: 9127; - real tweet; 50.086296% confidence 
line: 9129; - real tweet; 99.982798% confidence 
line: 9133; - real tweet; 99.989080% confidence 
line: 9136; - real tweet; 99.988985% confidence 
line: 9138; - real tweet; 99.982798% confidence 
line: 9140; - real tweet; 99.990404% confidence 
line: 9147; - real tweet; 99.958044% confidence 
line: 9150; - real tweet; 99.963021% confidence 
line: 9152; - real tweet; 99.958044% confidence 
line: 9153; - real tweet; 99.968731% confidence 
line: 9155; - real tweet; 99.981505% confidence 
line: 9158; - real tweet; 99.702078% confidence 
line: 9160; - real tweet; 99.977893% confidence 
line: 9163; - real tweet; 99.922812% confidence 
line: 9165; - real tweet; 99.964595% confidence 
line: 9167; - fake tweet; 93.097436% confidence 
line: 9168; - fake tweet; 98.380858% confidence 
line: 9170; - fake tweet; 92.680943% confidence 
line: 9176; - real tweet; 99.981433% confidence 
line: 9178; - real tweet; 99.986160% confidence 
line: 9184; - real tweet; 99.968958% confidence 
line: 9186; - real tweet; 99.934524% confidence 
line: 9188; - real tweet; 99.853599% confidence 
line: 9189; - real tweet; 99.856025% confidence 
line: 9190; - real tweet; 99.965823% confidence 
line: 9196; - real tweet; 83.779681% confidence 
line: 9198; - fake tweet; 60.339630% confidence 
line: 9199; - real tweet; 99.988878% confidence 
line: 9200; - real tweet; 92.162931% confidence 
line: 9201; - fake tweet; 97.481143% confidence 
line: 9202; - real tweet; 99.950540% confidence 
line: 9204; - fake tweet; 98.380858% confidence 
line: 9205; - real tweet; 99.861288% confidence 
line: 9213; - real tweet; 99.955899% confidence 
line: 9214; - real tweet; 99.824858% confidence 
line: 9224; - real tweet; 99.897927% confidence 
line: 9227; - fake tweet; 90.645361% confidence 
line: 9228; - real tweet; 99.983656% confidence 
line: 9229; - real tweet; 99.971598% confidence 
line: 9234; - fake tweet; 80.204195% confidence 
line: 9236; - real tweet; 99.913871% confidence 
line: 9241; - real tweet; 99.862647% confidence 
line: 9243; - fake tweet; 79.238808% confidence 
line: 9245; - fake tweet; 96.174783% confidence 
line: 9256; - real tweet; 69.085199% confidence 
line: 9258; - fake tweet; 99.547112% confidence 
line: 9261; - fake tweet; 96.475559% confidence 
line: 9274; - fake tweet; 98.550004% confidence 
line: 9279; - fake tweet; 99.774987% confidence 
line: 9282; - fake tweet; 96.169901% confidence 
line: 9284; - fake tweet; 98.956829% confidence 
line: 9285; - fake tweet; 99.780947% confidence 
line: 9291; - fake tweet; 98.744291% confidence 
line: 9295; - fake tweet; 74.153697% confidence 
line: 9299; - fake tweet; 94.895858% confidence 
line: 9302; - fake tweet; 92.979079% confidence 
line: 9304; - fake tweet; 97.230208% confidence 
line: 9305; - fake tweet; 98.267108% confidence 
line: 9306; - fake tweet; 99.613911% confidence 
line: 9310; - fake tweet; 83.722973% confidence 
line: 9312; - fake tweet; 90.645361% confidence 
line: 9316; - real tweet; 75.167441% confidence 
line: 9318; - fake tweet; 62.989992% confidence 
line: 9323; - fake tweet; 98.946124% confidence 
line: 9326; - fake tweet; 89.264822% confidence 
line: 9327; - fake tweet; 93.287706% confidence 
line: 9328; - fake tweet; 96.400017% confidence 
line: 9331; - fake tweet; 71.937394% confidence 
line: 9335; - real tweet; 90.849358% confidence 
line: 9336; - fake tweet; 94.436955% confidence 
line: 9340; - fake tweet; 99.207169% confidence 
line: 9349; - real tweet; 97.778612% confidence 
line: 9352; - real tweet; 61.757803% confidence 
line: 9353; - fake tweet; 90.645361% confidence 
line: 9354; - fake tweet; 54.397565% confidence 
line: 9356; - fake tweet; 55.277729% confidence 
line: 9357; - fake tweet; 99.335879% confidence 
line: 9358; - fake tweet; 82.907826% confidence 
line: 9359; - real tweet; 53.269362% confidence 
line: 9364; - fake tweet; 92.387110% confidence 
line: 9366; - real tweet; 99.909210% confidence 
line: 9369; - fake tweet; 91.130036% confidence 
line: 9370; - fake tweet; 88.883436% confidence 
line: 9379; - fake tweet; 99.273127% confidence 
line: 9381; - fake tweet; 97.955322% confidence 
line: 9383; - fake tweet; 92.979079% confidence 
line: 9389; - fake tweet; 88.335329% confidence 
line: 9390; - fake tweet; 61.654222% confidence 
line: 9392; - real tweet; 63.748723% confidence 
line: 9394; - fake tweet; 90.645361% confidence 
line: 9398; - fake tweet; 97.602195% confidence 
line: 9399; - real tweet; 98.947668% confidence 
line: 9400; - fake tweet; 92.680943% confidence 
line: 9407; - real tweet; 99.631691% confidence 
line: 9409; - fake tweet; 90.645361% confidence 
line: 9412; - real tweet; 92.455655% confidence 
line: 9413; - fake tweet; 90.645361% confidence 
line: 9415; - fake tweet; 97.602195% confidence 
line: 9419; - real tweet; 99.022943% confidence 
line: 9423; - fake tweet; 96.117592% confidence 
line: 9424; - real tweet; 94.374102% confidence 
line: 9426; - fake tweet; 90.645361% confidence 
line: 9427; - fake tweet; 80.204195% confidence 
line: 9428; - fake tweet; 92.077053% confidence 
line: 9429; - fake tweet; 96.338475% confidence 
line: 9433; - fake tweet; 94.898707% confidence 
line: 9437; - real tweet; 91.034174% confidence 
line: 9440; - real tweet; 55.194306% confidence 
line: 9442; - real tweet; 96.837640% confidence 
line: 9443; - real tweet; 83.088434% confidence 
line: 9444; - real tweet; 99.594635% confidence 
line: 9447; - fake tweet; 90.645361% confidence 
line: 9459; - fake tweet; 89.877242% confidence 
line: 9461; - real tweet; 67.953074% confidence 
line: 9462; - fake tweet; 80.017114% confidence 
line: 9464; - real tweet; 97.548217% confidence 
line: 9473; - fake tweet; 95.863748% confidence 
line: 9475; - real tweet; 82.975042% confidence 
line: 9476; - fake tweet; 85.523236% confidence 
line: 9477; - fake tweet; 93.613756% confidence 
line: 9478; - real tweet; 67.953074% confidence 
line: 9479; - real tweet; 77.657515% confidence 
line: 9483; - fake tweet; 92.389446% confidence 
line: 9487; - real tweet; 67.953074% confidence 
line: 9494; - real tweet; 99.535418% confidence 
line: 9497; - real tweet; 99.939823% confidence 
line: 9498; - real tweet; 99.960071% confidence 
line: 9506; - real tweet; 92.212296% confidence 
line: 9512; - real tweet; 62.291646% confidence 
line: 9514; - real tweet; 99.969280% confidence 
line: 9515; - fake tweet; 95.863748% confidence 
line: 9516; - real tweet; 96.626621% confidence 
line: 9517; - real tweet; 94.423211% confidence 
line: 9518; - fake tweet; 98.335856% confidence 
line: 9521; - fake tweet; 66.701281% confidence 
line: 9523; - fake tweet; 87.052536% confidence 
line: 9527; - real tweet; 74.220335% confidence 
line: 9528; - real tweet; 90.277630% confidence 
line: 9530; - fake tweet; 85.737741% confidence 
line: 9532; - fake tweet; 90.645361% confidence 
line: 9534; - real tweet; 90.008336% confidence 
line: 9535; - fake tweet; 86.674213% confidence 
line: 9536; - real tweet; 99.937904% confidence 
line: 9543; - fake tweet; 88.915592% confidence 
line: 9544; - fake tweet; 53.791291% confidence 
line: 9545; - fake tweet; 80.204195% confidence 
line: 9546; - fake tweet; 64.484441% confidence 
line: 9549; - fake tweet; 92.680943% confidence 
line: 9558; - fake tweet; 97.451174% confidence 
line: 9560; - fake tweet; 80.401301% confidence 
line: 9561; - fake tweet; 73.091412% confidence 
line: 9570; - fake tweet; 54.441637% confidence 
line: 9573; - fake tweet; 99.532950% confidence 
line: 9578; - fake tweet; 86.212045% confidence 
line: 9584; - fake tweet; 93.628216% confidence 
line: 9587; - fake tweet; 56.626892% confidence 
line: 9588; - fake tweet; 88.809663% confidence 
line: 9599; - fake tweet; 72.318918% confidence 
line: 9601; - fake tweet; 98.555195% confidence 
line: 9604; - fake tweet; 95.440680% confidence 
line: 9614; - fake tweet; 92.680943% confidence 
line: 9615; - real tweet; 99.980301% confidence 
line: 9621; - real tweet; 99.973089% confidence 
line: 9622; - fake tweet; 76.189172% confidence 
line: 9623; - real tweet; 98.125780% confidence 
line: 9624; - real tweet; 62.655103% confidence 
line: 9626; - fake tweet; 79.578459% confidence 
line: 9628; - real tweet; 99.992406% confidence 
line: 9630; - fake tweet; 91.722882% confidence 
line: 9631; - real tweet; 99.981600% confidence 
line: 9633; - fake tweet; 74.679363% confidence 
line: 9635; - real tweet; 99.951613% confidence 
line: 9637; - real tweet; 99.769479% confidence 
line: 9641; - fake tweet; 90.047568% confidence 
line: 9647; - real tweet; 99.981600% confidence 
line: 9648; - fake tweet; 79.578459% confidence 
line: 9649; - fake tweet; 95.432281% confidence 
line: 9658; - fake tweet; 99.724412% confidence 
line: 9662; - fake tweet; 90.645361% confidence 
line: 9668; - real tweet; 94.238776% confidence 
line: 9671; - real tweet; 65.753293% confidence 
line: 9676; - real tweet; 99.974912% confidence 
line: 9677; - real tweet; 99.965310% confidence 
line: 9679; - fake tweet; 92.963988% confidence 
line: 9682; - real tweet; 99.868554% confidence 
line: 9685; - fake tweet; 99.842775% confidence 
line: 9689; - real tweet; 75.736898% confidence 
line: 9692; - fake tweet; 78.188384% confidence 
line: 9693; - fake tweet; 90.645361% confidence 
line: 9694; - fake tweet; 90.645361% confidence 
line: 9696; - fake tweet; 86.572289% confidence 
line: 9700; - fake tweet; 93.057036% confidence 
line: 9711; - fake tweet; 92.963988% confidence 
line: 9713; - fake tweet; 72.805995% confidence 
line: 9720; - fake tweet; 92.680943% confidence 
line: 9721; - fake tweet; 64.771563% confidence 
line: 9725; - real tweet; 93.113929% confidence 
line: 9726; - fake tweet; 80.204195% confidence 
line: 9727; - fake tweet; 96.120071% confidence 
line: 9735; - fake tweet; 90.645361% confidence 
line: 9740; - real tweet; 99.988544% confidence 
line: 9742; - real tweet; 99.990690% confidence 
line: 9743; - real tweet; 71.208864% confidence 
line: 9747; - real tweet; 99.990690% confidence 
line: 9748; - real tweet; 99.989581% confidence 
line: 9751; - real tweet; 99.990690% confidence 
line: 9758; - fake tweet; 98.166865% confidence 
line: 9767; - fake tweet; 99.852103% confidence 
line: 9768; - fake tweet; 95.608264% confidence 
line: 9773; - fake tweet; 92.994261% confidence 
line: 9777; - fake tweet; 87.325561% confidence 
line: 9781; - fake tweet; 92.545599% confidence 
line: 9784; - fake tweet; 97.237915% confidence 
line: 9786; - real tweet; 80.959404% confidence 
